이름,위치,선거구,회,몇번,gender,정당,나이,job,당시여당평가,당선,득표율,학력,과,경력,인지,지역구분
신동윤,대구,달성군,7,3,남,con,47,,74.43499999999997,False,-2.0132990355628597,,경영,True,0.0019062822773681203,1
이동건,대구,,7,3,남,con,38,,74.43499999999997,False,-2.385974959050289,,,False,0.6508209799143516,1
도형수,대구,달성군,7,3,남,rem,,,74.43499999999997,False,-2.2882667252173357,,행정,False,0.0009261550753230351,1
이구화,대구,달성군,7,,남,rem,45,,74.43499999999997,False,-2.4969178313581195,,행정,,0.00023372514875494288,1
이대곤,대구,달성군,7,,남,,58,정당인,74.43499999999997,True,-1.0584942176601646,,,False,0.0002683177866373468,1
서도원,대구,달성군,7,3,남,con,58,정당인,74.43499999999997,False,-1.203708568626156,,,,0.0007975665595531935,1
석재추,대구,달성군,7,3,남,con,61,,74.43499999999997,False,-1.2985932248719951,,경영,True,0.0001618436164665595,1
신성발,대구,달성군,7,3,남,rem,54,,74.43499999999997,False,-2.5769413599098545,,,False,9.979642939377195e-05,1
김영식,대구,달성군,7,3,남,rem,58,,74.43499999999997,False,-2.1752838080117174,,,True,0.013272837550186786,1
김성택,대구,,7,3,남,rem,50,,74.43499999999997,False,-2.2361078516470885,,행정,False,0.008536946196861574,1
김정태,,달성군,7,1,남,rev,58,정당인,74.43499999999997,True,-0.7669401075287013,,,True,,1
최상국,대구,달성군,7,3,,con,64,,74.43499999999997,False,-0.9895136323852608,,,False,0.0007518876327863107,1
곽동환,대구,달성군,7,3,남,con,55,,74.43499999999997,False,-1.832947111176855,,,False,0.0006502771478718543,1
,대구,달성군,7,3,여,rev,39,,74.43499999999997,False,-2.0932102787466143,,,True,0.008714769410896975,1
김상영,대구,달성군,7,3,남,rem,61,,74.43499999999997,False,-2.5484771577393484,,,False,0.0020198041737493405,1
김경곤,대구,달성군,7,3,남,rem,,,74.43499999999997,False,-2.689005181485687,,,False,0.0002954348330208039,1
박상길,인천,중구,7,3,여,rev,53,정당인,74.43499999999997,True,-0.5982588018525312,,,True,0.04111465952565245,
정동준,인천,중구,7,3,남,rev,64,,74.43499999999997,False,-1.9507079649756471,,,False,0.010548458410607576,1
이종호,인천,중구,7,3,남,con,49,,,False,-1.5266602751475689,,,True,0.341404243261896,1
유명복,인천,중구,7,3,남,con,64,,74.43499999999997,False,-2.0121435968176025,,,True,0.0025927707748165424,
윤희정,인천,중구,7,3,남,con,47,,74.43499999999997,False,-2.7365919002249,,경영,False,,1
임관만,인천,중구,7,3,남,rem,57,,74.43499999999997,False,-2.0324424083156747,,,False,0.0030895140840296142,1
최찬용,인천,중구,7,3,여,rev,61,정당인,74.43499999999997,True,-0.2652996129401594,,,True,0.004065840886668828,
이성태,인천,중구,7,,남,rev,51,,74.43499999999997,False,,,,False,0.048844463835831485,1
강후공,인천,중구,7,2,남,con,60,,74.43499999999997,False,-1.259296227174987,,,True,0.002886987887646269,1
김형산,인천,중구,7,3,남,con,59,,74.43499999999997,,-2.7531652287996264,,,,0.0023125224314140954,1
박천호,인천,중구,7,3,남,rem,60,,74.43499999999997,False,-2.6063510655721984,,,True,0.01673122315257156,1
윤재실,인천,동구,7,3,여,rev,52,정당인,74.43499999999997,True,,,,True,0.000544504956023827,1
지순자,인천,동구,7,3,여,rev,57,,74.43499999999997,False,-1.231767812090688,,,True,0.0008647840288100192,1
허식,인천,동구,7,2,남,,,,74.43499999999997,False,-0.8458027595934968,연세대,경영,True,0.0059792153246921295,
유항용,인천,동구,7,3,남,,53,,74.43499999999997,False,-2.977172306410196,,,False,0.00015494757368855625,1
정종연,인천,동구,7,1,남,rev,59,,74.43499999999997,True,,,,True,0.06661980195982689,1
박영우,인천,동구,7,2,남,con,57,,74.43499999999997,,-0.8704610933016249,,법,False,0.01544817050799538,
김종호,인천,동구,7,3,남,rev,43,,74.43499999999997,False,-1.334979263852179,,,True,0.056855135098233416,1
김원석,인천,동구,7,3,남,rem,61,,74.43499999999997,False,-2.590793017260533,,,False,,1
송광식,인천,동구,7,1,남,rev,61,,74.43499999999997,True,0.18915500267332905,,,False,0.002770748317953384,1
유옥분,인천,동구,7,,여,con,67,,74.43499999999997,False,-0.9536869599382276,,,False,0.00019418583991070214,1
윤대영,인천,동구,7,3,남,con,65,,74.43499999999997,False,-1.9995062956848009,,행정,False,,1
배상록,인천,남구,7,3,남,rev,65,,74.43499999999997,True,-0.33683283088445953,,,True,0.0003736519879766618,1
김순옥,,남구,7,3,여,rev,67,,74.43499999999997,False,-1.7106016702840907,,,False,0.11821040310652912,1
김재동,인천,남구,7,3,남,con,53,정당인,74.43499999999997,False,-1.4238419783850165,,법,False,0.056714016320391636,1
박영규,인천,남구,7,3,남,con,56,,74.43499999999997,False,-2.5052472690218157,,,True,0.1450799959004403,1
이현열,인천,남구,7,3,여,con,58,,74.43499999999997,False,-2.993834530415429,,경영,False,0.00046200671757273116,1
전우진,인천,남구,7,3,남,rev,45,,74.43499999999997,False,-2.560472851602634,,,True,0.0021016556589550867,1
전경애,,남구,7,3,여,rev,62,정당인,74.43499999999997,True,-0.5251767236948994,,,False,0.00028153764707600367,1
손일,인천,남구,7,3,남,rev,61,,74.43499999999997,False,-1.3689850342923562,,법,False,0.0002785287229406025,1
이한형,인천,,7,,남,con,51,,74.43499999999997,,-1.157525511019834,,,False,0.0005690570614665372,1
박영우,인천,남구,7,3,남,con,60,정당인,74.43499999999997,False,-0.8704610933016249,,,False,0.006401270467964106,1
김대영,인천,남구,7,3,남,con,55,,74.43499999999997,False,,,,True,0.013898100362927109,1
김경영,인천,남구,7,3,남,rem,56,,74.43499999999997,False,-3.7201255443189534,,,True,0.0026715587396282103,1
이안호,인천,남구,7,3,여,rev,55,,74.43499999999997,True,-0.28296212620909017,,,False,0.0003073664903259352,1
노태간,인천,,7,3,남,rev,61,,74.43499999999997,False,-1.679533406699535,,행정,False,0.00025394661813008424,1
,인천,남구,7,2,남,con,55,,74.43499999999997,False,-0.9620320713239056,,,False,0.00228955915172981,1
이관오,인천,남구,7,3,남,con,60,정당인,74.43499999999997,False,-2.8039797677333977,,,True,8.758780955085604e-05,1
최치남,인천,남구,7,3,남,rem,61,,74.43499999999997,False,-5.123830509040156,서울대,,False,5.857642158129268e-05,1
한희숙,인천,남구,7,3,여,rem,59,,74.43499999999997,False,-3.407633578482017,,,True,0.00032836872512871044,1
강병덕,인천,남구,,3,남,rem,51,,74.43499999999997,False,-4.6217888215109175,,경영,True,0.00041479814091736314,1
김진구,인천,남구,7,,남,rev,57,,74.43499999999997,True,0.2479682671441971,,,False,0.2706789063542689,1
박향초,인천,남구,7,2,여,con,60,,74.43499999999997,False,-0.9888401730073778,,경영,False,0.0001716120834706604,1
유중형,인천,남구,7,3,남,con,54,,74.43499999999997,False,-2.546423447854022,,,True,0.0001085318006191134,1
오진환,인천,남구,7,3,남,rem,56,,74.43499999999997,False,-2.768288613769191,,,False,0.06384421196108563,1
김영근,인천,남구,7,1,,rev,41,,74.43499999999997,True,0.061421681593831816,,,,0.31386505369505485,1
김익선,인천,남구,7,2,남,con,60,,74.43499999999997,False,,,,True,,1
정채훈,인천,남구,7,3,남,con,37,,74.43499999999997,False,-1.9753335213910383,,,False,0.000200949639790432,1
조민경,인천,연수구,7,3,여,rev,25,,74.43499999999997,True,-0.5507591692849746,서울대,정치,True,,1
기형서,인천,연수구,7,3,남,rev,61,,74.43499999999997,False,-1.6181138602655232,,,,0.0005760909207988919,1
이강구,인천,연수구,7,2,남,,,,74.43499999999997,False,-0.8961677879735493,,행정,False,0.0021044639412797807,1
,인천,연수구,7,3,남,con,,정당인,74.43499999999997,False,-3.022271608737527,,,True,0.0010628546016580199,1
김흥섭,인천,,7,3,남,rev,40,,74.43499999999997,False,-2.118675329578746,,,False,0.00043610685984572003,1
문영석,인천,연수구,7,3,남,,62,정당인,74.43499999999997,False,-5.031267538779021,,,False,0.0007636887390445662,1
,인천,연수구,7,3,여,rev,57,정당인,,True,,,,False,0.0009736576781844412,
장현희,인천,연수구,7,,여,rev,65,,74.43499999999997,False,-1.331736148611057,,,False,0.00046611422254250905,1
이인자,,연수구,7,3,여,con,61,,74.43499999999997,False,-1.1646998704880296,,,False,0.0042007890428360254,1
박정수,,연수구,7,,남,con,52,,74.43499999999997,False,-2.5248906944431075,,,True,0.36149678533072,1
김정태,인천,연수구,7,3,남,rev,43,,,True,-0.3713926962530723,,법,False,0.4588363979795897,1
김윤임,인천,연수구,7,3,여,rev,57,,74.43499999999997,False,-1.5102322860393198,,,True,0.0002548044204204497,1
장해윤,인천,연수구,7,2,남,con,50,정당인,74.43499999999997,False,-1.0715868581706014,,경영,False,0.0003014048849743625,1
진의범,인천,연수구,7,3,남,con,58,정당인,74.43499999999997,False,-2.011827672142017,,법,False,0.0010978134965123783,1
최대성,인천,연수구,7,3,남,rev,44,,74.43499999999997,True,-0.3358229857996573,,,,,1
최숙경,인천,연수구,7,3,여,rev,56,정당인,74.43499999999997,False,-1.483397593785606,,행정,False,0.0005588794915917883,1
유상균,인천,연수구,7,3,남,con,47,,74.43499999999997,False,-1.3124620123398718,,경영,False,0.002490343874391893,1
이희순,인천,연수구,7,3,남,con,,,74.43499999999997,False,-2.848299951580701,,,False,0.0016368368194703822,1
전부현,인천,연수구,7,3,남,con,52,정당인,,False,-2.8311046396004134,,행정,False,0.00015008987039079682,1
이동일,인천,연수구,7,3,남,rev,53,,74.43499999999997,False,-3.704524071261452,,,False,0.002658535386522232,1
안영우,인천,연수구,7,3,남,rem,50,,74.43499999999997,False,-5.048352473663032,,경영,False,0.0002955019020637252,1
임애숙,인천,남동구,7,3,여,rev,48,,74.43499999999997,True,-0.5592881554051348,,,True,0.0005211236199591331,2
오용환,인천,남동구,7,3,남,rev,55,,74.43499999999997,False,-1.248064384817991,,정치,False,0.0010333390083762562,2
민창기,인천,남동구,7,2,남,con,58,,74.43499999999997,False,,,행정,True,0.0016014542887230411,2
문종관,인천,남동구,7,3,남,con,42,,,False,-2.0930240934457047,,경영,True,0.0003703777059425685,2
용혜랑,인천,남동구,7,3,남,rev,46,,74.43499999999997,False,-2.4646170723466905,,,True,,
황규진,인천,남동구,7,1,남,rev,39,,74.43499999999997,True,0.19141008640256515,,경영,True,0.0004899310649114231,2
정재호,인천,남동구,7,2,남,con,41,정당인,,False,-1.0838980936039906,서울대,,True,0.12457373953916545,2
조영규,인천,남동구,7,3,남,con,57,,74.43499999999997,False,-2.7852380400166923,,,False,0.07009037099463415,2
김민수,,남동구,7,3,남,rev,48,,74.43499999999997,False,-2.2804000246745506,,행정,False,0.3428424690191733,2
김안나,인천,남동구,7,1,,rev,,정당인,74.43499999999997,True,0.3447844547795926,,,True,0.0034357403302983985,2
이선옥,인천,남동구,7,2,여,con,63,,74.43499999999997,False,-1.0054888641030653,,,True,0.005321992988416481,2
이우일,인천,남동구,7,3,남,con,53,정당인,74.43499999999997,False,-2.162369116190954,,,False,0.003738881969762728,2
이정순,인천,남동구,,3,여,rev,,정당인,74.43499999999997,True,-0.6385244370845239,,,True,0.0021337442628028467,2
조성민,인천,남동구,7,3,남,rev,30,,74.43499999999997,False,-0.9885993831489396,,,False,0.2477864338487961,2
신동섭,,남동구,7,3,남,con,57,,74.43499999999997,False,-1.5154589700222831,,행정,True,0.0011596892404243098,2
전용호,인천,남동구,7,3,남,con,57,,74.43499999999997,False,-2.478174145822487,,,False,0.0008640007051594438,2
조홍식,인천,남동구,7,3,남,con,32,,74.43499999999997,False,,,정치,False,0.0012570475892548431,2
이동익,인천,남동구,7,3,남,rev,46,,74.43499999999997,False,-4.674550187917587,,,True,0.001688800850743082,2
조남량,인천,남동구,7,3,남,rem,72,정당인,,False,-4.934497443457603,,,False,4.282640109980197e-05,2
최재현,인천,남동구,7,1,여,rev,55,정당인,74.43499999999997,True,,,,True,,2
이용우,인천,남동구,7,2,남,con,40,,,False,-1.1313987999093402,,경영,False,,2
김양철,인천,남동구,,3,남,con,56,,74.43499999999997,False,-2.860151361187881,,경영,,9.855154721960482e-05,2
최승원,인천,남동구,7,,남,rev,41,,74.43499999999997,False,-1.7321875858860156,,행정,False,0.008953475740298861,
김윤숙,인천,남동구,7,3,여,rev,44,정당인,74.43499999999997,True,-0.6709980917040248,,행정,False,0.0010612215785438274,2
유광희,인천,남동구,7,3,남,rev,,,74.43499999999997,False,-1.7076617886632817,,,True,0.00040109307595063217,2
이유경,인천,남동구,7,3,여,con,38,,74.43499999999997,False,-1.6485725555212316,,행정,True,0.02559490191843332,2
전유형,인천,남동구,,3,남,con,51,,74.43499999999997,False,-2.012847224820666,,,False,0.0002957206848561684,2
신정인,인천,남동구,7,3,남,con,57,,74.43499999999997,False,-2.9315069024849643,,행정,True,,2
구순례,인천,남동구,7,3,여,rev,53,,74.43499999999997,False,-1.8419477668220419,,,True,0.00026449782048255076,2
안애경,인천,부평구,7,1,여,rev,57,정당인,74.43499999999997,True,0.42368501042255663,,,False,0.11161830187513504,2
구동오,인천,,7,2,남,con,42,정당인,,False,-1.1894075187312625,,행정,,0.005302161276448093,2
김일환,인천,부평구,7,3,남,con,57,,74.43499999999997,False,-2.2339983678607447,,,False,0.15775499173110868,2
신용준,인천,부평구,7,3,남,rev,,,74.43499999999997,False,,,,True,0.03726933573274762,2
공현택,인천,부평구,7,3,남,rev,49,,74.43499999999997,True,-0.25863025955153623,,경제,False,0.008394775126900317,2
오흥수,인천,부평구,7,3,남,rev,52,,74.43499999999997,False,-1.598846164423264,,,,0.008545206479800758,2
유정옥,인천,부평구,7,3,,,57,,74.43499999999997,False,-1.4699751104109566,,,True,0.05279849590858105,2
박창재,인천,부평구,7,3,,con,66,,74.43499999999997,False,-2.2385012535043534,,행정,False,0.006653081228738169,2
강순화,인천,부평구,7,3,여,con,60,,74.43499999999997,False,-2.6518124849597084,,행정,False,0.004790038613899965,2
유경희,인천,부평구,7,,,rev,45,,74.43499999999997,True,-0.08476729974929346,,,True,,2
정고만,인천,부평구,7,3,여,rev,60,정당인,74.43499999999997,False,,,,False,0.008364099174445116,2
이익성,인천,부평구,7,2,남,,55,,74.43499999999997,False,-1.170087965751488,,행정,False,0.015454495775979982,2
유용균,인천,부평구,7,3,남,con,53,정당인,74.43499999999997,False,-2.7371434326538338,,,False,0.007979436493776448,2
이영길,인천,부평구,,3,남,rev,59,,74.43499999999997,False,-3.2116177764672207,,,True,,2
,인천,부평구,7,,,rev,43,,74.43499999999997,True,-0.577583954911499,연세대,경영,False,0.12964664014726454,2
나상길,인천,부평구,7,,남,rev,57,,74.43499999999997,False,-1.231289683063442,,,False,0.008468047657268588,2
김유순,인천,부평구,7,2,여,con,59,정당인,74.43499999999997,False,-1.4483349854214496,,,True,0.042365795647857765,2
,인천,,7,3,여,con,57,정당인,74.43499999999997,False,-2.703636806663797,,,False,0.009116179312825207,2
김상용,인천,부평구,7,3,남,rev,50,정당인,74.43499999999997,,-1.8692799735494008,,,False,0.13976780534782576,2
홍순옥,인천,부평구,7,1,여,rev,61,,74.43499999999997,True,0.5110827184463033,,,False,0.012364553575067464,2
엄익용,인천,부평구,7,2,남,con,63,정당인,74.43499999999997,False,-1.2040588168469546,,,False,,2
이명석,인천,부평구,7,3,남,con,54,,74.43499999999997,False,-2.385677292628923,,,False,0.038680738386128254,2
정웅구,인천,부평구,,3,남,rev,70,,74.43499999999997,False,-3.5528719113639986,,,False,0.0014719761894082832,2
김환연,인천,부평구,7,3,여,rev,57,,74.43499999999997,True,-0.7414353575357604,,법,True,0.008075975751189535,2
이제승,인천,부평구,7,3,남,,49,정당인,74.43499999999997,False,-1.3003420422905487,,행정,False,0.02687187780118221,2
,인천,부평구,7,2,남,con,59,,74.43499999999997,False,-1.4429796227792258,,,False,0.00747874835456857,2
임양철,인천,부평구,7,3,남,con,45,,74.43499999999997,False,-2.803606927631632,,,True,0.004760453347844096,2
이소헌,인천,부평구,7,3,,rev,45,,74.43499999999997,False,-1.4548949988304858,,,False,0.016690528618847122,2
조성환,인천,계양구,7,3,남,rev,50,,74.43499999999997,True,-0.1466034741918754,,,True,0.02064930500158585,2
이충호,인천,계양구,7,3,남,rev,42,,74.43499999999997,False,-1.3095679216799638,,정치,False,0.004076659781553854,
정춘지,인천,계양구,7,,여,con,57,,74.43499999999997,False,-1.3645936903867726,,행정,True,7.607116781080086e-05,2
,인천,계양구,7,3,여,con,50,정당인,74.43499999999997,False,-2.420586164151437,,행정,False,0.0007702457222757709,2
박해진,인천,계양구,7,3,남,rev,57,,74.43499999999997,True,0.07089501426858184,,,True,0.8453523363889818,2
,인천,계양구,7,3,여,rev,,,74.43499999999997,,-1.5196118118644744,,행정,False,0.003156188824749993,2
